dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
nprs44	420	26	5	0.6613895004828506	1	591786	-2147483648	0.0	0.0	1	591786	-2147483648	0.0	0.0
nprs44	420	26	6	0.619467557118107	1	603668	-2147483648	0.0	0.0	1	603668	-2147483648	0.0	0.0
nprs44	420	26	7	0.5994512027940915	1	608270	-2147483648	0.0	0.0	1	608270	-2147483648	0.0	0.0
nprs44	420	26	8	0.5911580064832233	1	610844	-2147483648	0.0	0.0	1	610844	-2147483648	0.0	0.0
nprs44	420	26	9	0.5818931211181747	1	612274	-2147483648	0.0	0.0	1	612274	-2147483648	0.0	0.0
nprs44	420	26	10	0.5700356340086101	1	613106	-2147483648	0.0	0.0	1	613106	-2147483648	0.0	0.0
nprs44	420	26	12	0.5540009998943598	1	614198	-2147483648	0.0	0.0	1	614198	-2147483648	0.0	0.0
nprs44	420	28	2	0.7666079300773532	86	471744	3	0.6409948186528498	3.063378238341969	34	468776	3	0.6409948186528498	1.2249119170984455
nprs44	420	28	3	0.7370583010845169	1	601916	-2147483648	0.0	0.0	1	601916	-2147483648	0.0	0.0
nprs44	420	28	4	0.7005319831825161	1	631876	-2147483648	0.0	0.0	1	631876	-2147483648	0.0	0.0
nprs44	420	28	5	0.6411100968833	1	644728	-2147483648	0.0	0.0	1	644728	-2147483648	0.0	0.0
nprs44	420	28	6	0.5965294199304818	1	653436	-2147483648	0.0	0.0	1	653436	-2147483648	0.0	0.0
nprs44	420	28	7	0.5750468098706879	1	657524	-2147483648	0.0	0.0	1	657524	-2147483648	0.0	0.0
nprs44	420	28	8	0.56667395431488	1	659176	-2147483648	0.0	0.0	1	659176	-2147483648	0.0	0.0
nprs44	420	28	9	0.5578620234584564	1	659820	-2147483648	0.0	0.0	1	659820	-2147483648	0.0	0.0
nprs44	420	28	10	0.5461947887324413	1	660688	-2147483648	0.0	0.0	1	660688	-2147483648	0.0	0.0
nprs44	420	28	12	0.5292890054020106	1	661948	-2147483648	0.0	0.0	1	661948	-2147483648	0.0	0.0
nprs44	420	30	2	0.7477181043860135	73	533732	2	0.5717720207253886	2.518383419689119	35	531422	2	0.5717720207253886	1.189181347150259
nprs44	420	30	3	0.7150701540306614	1	659160	-2147483648	0.0	0.0	1	659160	-2147483648	0.0	0.0
nprs44	420	30	4	0.6814219648533615	1	689130	-2147483648	0.0	0.0	1	689130	-2147483648	0.0	0.0
nprs44	420	30	5	0.6228276253256433	1	696990	-2147483648	0.0	0.0	1	696990	-2147483648	0.0	0.0
nprs44	420	30	6	0.5762799543742039	1	702090	-2147483648	0.0	0.0	1	702090	-2147483648	0.0	0.0
nprs44	420	30	7	0.553496108030393	1	706290	-2147483648	0.0	0.0	1	706290	-2147483648	0.0	0.0
nprs44	420	30	8	0.5449423029221867	1	707820	-2147483648	0.0	0.0	1	707820	-2147483648	0.0	0.0
nprs44	420	30	9	0.5363009811262277	1	708300	-2147483648	0.0	0.0	1	708300	-2147483648	0.0	0.0
nprs44	420	30	10	0.5247321966969721	1	708840	-2147483648	0.0	0.0	1	708840	-2147483648	0.0	0.0
nprs44	420	30	12	0.5073830598464306	1	709140	-2147483648	0.0	0.0	1	709140	-2147483648	0.0	0.0
nprs44	440	2	2	1.3367931112684581	10	264	109	1.0	7.82739896373057	3	212	48	1.0	2.3447875647668392
nprs44	440	2	3	0.9330079865482681	4	50	5	0.9923730569948187	1.7266321243523317	3	42	5	0.9923730569948187	1.1197512953367876
