dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
300_signal1	100	18	5	0.4113469322252937	1604	493762	83	0.9517666666666666	21.267766666666667	145	450698	83	0.9517666666666666	2.323166666666667
300_signal1	100	18	6	0.38550180822253177	1427	530624	23	0.9326	14.442666666666666	134	488918	23	0.9326	1.838
300_signal1	100	18	7	0.35908315278819714	1163	535824	27	0.8584333333333334	12.255033333333333	187	505104	27	0.8584333333333334	1.9166666666666667
300_signal1	100	18	8	0.34206080941532324	901	539344	21	0.7939333333333334	8.7031	179	515680	17	0.7939333333333334	1.7445
300_signal1	100	18	9	0.328667798706988	719	542004	20	0.7621	6.201266666666666	155	522762	9	0.7621	1.4005
300_signal1	100	18	10	0.31593628241817806	632	540848	15	0.6892333333333334	5.5719666666666665	166	524994	15	0.6892333333333334	1.4434
300_signal1	100	18	12	0.29920635185792704	306	536860	10	0.5671666666666667	2.4453	130	530696	10	0.5671666666666667	1.0853
300_signal1	100	20	2	0.6044027072816984	1326	305844	75	0.9963666666666666	27.570966666666667	48	269852	75	0.9963666666666666	2.840133333333333
300_signal1	100	20	3	0.5442032653835598	1650	494312	47	0.9654333333333334	21.336766666666666	101	442920	47	0.9654333333333334	2.3278666666666665
300_signal1	100	20	4	0.4525475947658629	1454	548080	78	0.9450666666666667	20.626	158	506692	78	0.9450666666666667	2.5141666666666667
300_signal1	100	20	5	0.39967645581044087	1618	587008	41	0.9252333333333334	19.6816	158	538428	41	0.9252333333333334	2.3550666666666666
300_signal1	100	20	6	0.3736557482597258	1124	599592	19	0.8700666666666667	10.512566666666666	148	563516	19	0.8700666666666667	1.7553666666666667
300_signal1	100	20	7	0.34698920085163565	907	602012	20	0.7539	8.980166666666667	184	576288	12	0.7539	1.6564
300_signal1	100	20	8	0.32979288060623774	677	603432	12	0.7006	5.9685	161	584276	10	0.7006	1.3924333333333334
300_signal1	100	20	9	0.3162351615927924	492	601368	9	0.6783	3.7577333333333334	151	587792	9	0.6783	1.1598
300_signal1	100	20	10	0.303620133944126	385	597760	11	0.5402333333333333	3.1855333333333333	152	588844	11	0.5402333333333333	1.1729
300_signal1	100	20	12	0.28654427112581304	177	595936	12	0.4327	1.4061333333333332	90	592588	12	0.4327	0.7547666666666667
300_signal1	100	22	2	0.5962878834430285	1388	348596	76	0.9924	26.560466666666667	58	307290	76	0.9924	2.8622666666666667
300_signal1	100	22	3	0.5357673263629689	1551	556560	48	0.9506333333333333	18.327933333333334	105	502802	48	0.9506333333333333	2.195333333333333
300_signal1	100	22	4	0.44416693492943404	1347	615610	65	0.9115	18.5327	163	575042	65	0.9115	2.3889666666666667
300_signal1	100	22	5	0.39130424851850054	1438	648592	31	0.9015666666666666	16.412433333333333	173	601380	24	0.9015666666666666	2.1045
300_signal1	100	22	6	0.3654029651457569	867	658112	14	0.8315666666666667	7.640766666666667	162	628658	14	0.8315666666666667	1.5328
